qiymət,yer,otaq_sayı,sahə,mərtəbə,yeni_tikili,təmirli,kupçalı,ipoteka,ünvan_tipi,mərtəbə_faktiki,mərtəbə_bina,mərtəbə_faizi,1_otaq_sahəsi
112000,Həzi Aslanov q.,2,60.0,6/9,0,1,1,0,q.,6,9,0.6666666666666666,30.0
83000,Həzi Aslanov q.,2,35.0,4/5,0,1,1,0,q.,4,5,0.8,17.5
100000,Nəriman Nərimanov m.,1,52.0,4/5,0,1,1,0,m.,4,5,0.8,52.0
125000,Gənclik m.,2,65.0,9/9,0,1,1,0,m.,9,9,1.0,32.5
115000,Yasamal r.,2,50.0,2/3,0,1,1,0,r.,2,3,0.6666666666666666,25.0
185000,Əhmədli m.,4,100.0,3/9,0,1,1,0,m.,3,9,0.3333333333333333,25.0
112000,Həzi Aslanov q.,2,60.0,2/9,0,1,1,0,q.,2,9,0.2222222222222222,30.0
170000,Yeni Günəşli q.,5,96.0,7/9,0,1,1,0,q.,7,9,0.7777777777777778,19.2
85000,7-ci mikrorayon q.,2,35.0,1/5,0,1,1,0,q.,1,5,0.2,17.5
135000,Xalqlar Dostluğu m.,2,65.0,4/9,0,1,1,0,m.,4,9,0.4444444444444444,32.5
160000,Əhmədli m.,3,75.0,6/9,0,1,1,0,m.,6,9,0.6666666666666666,25.0
94000,Memar Əcəmi m.,2,50.0,5/5,0,1,1,0,m.,5,5,1.0,25.0
119000,Əhmədli q.,2,51.5,1/9,0,1,1,0,q.,1,9,0.1111111111111111,25.75
112000,Köhnə Günəşli q.,2,60.0,5/9,0,1,1,0,q.,5,9,0.5555555555555556,30.0
150000,Qara Qarayev m.,3,60.0,5/9,0,1,1,0,m.,5,9,0.5555555555555556,20.0
119000,Əhmədli m.,2,60.0,6/9,0,1,1,0,m.,6,9,0.6666666666666666,30.0
169000,Qara Qarayev m.,3,70.0,5/9,0,1,1,0,m.,5,9,0.5555555555555556,23.333333333333332
89000,Memar Əcəmi m.,1,36.0,4/5,0,1,1,0,m.,4,5,0.8,36.0
112000,Lökbatan q.,4,78.0,4/5,0,1,1,0,q.,4,5,0.8,19.5
119000,Lökbatan q.,3,100.0,1/3,0,1,1,0,q.,1,3,0.3333333333333333,33.333333333333336
80000,Lökbatan q.,3,78.0,1/5,0,1,1,0,q.,1,5,0.2,26.0
155000,Həzi Aslanov m.,4,120.0,3/9,0,1,1,0,m.,3,9,0.3333333333333333,30.0
225000,Sahil m.,3,65.0,4/5,0,1,1,0,m.,4,5,0.8,21.666666666666668
118000,Həzi Aslanov m.,2,70.0,3/9,0,1,1,0,m.,3,9,0.3333333333333333,35.0
150000,Koroğlu m.,4,100.0,5/5,0,1,1,0,m.,5,5,1.0,25.0
142000,Həzi Aslanov m.,4,90.0,3/5,0,1,1,0,m.,3,5,0.6,22.5
210000,Bakıxanov q.,4,105.0,3/9,0,1,1,0,q.,3,9,0.3333333333333333,26.25
190000,İçəri Şəhər m.,3,70.0,3/5,0,1,1,0,m.,3,5,0.6,23.333333333333332
150000,Qara Qarayev m.,4,90.0,5/5,0,1,1,0,m.,5,5,1.0,22.5
36500,20-ci sahə q.,1,20.0,3/3,0,1,1,0,q.,3,3,1.0,20.0
145000,Massiv A q.,4,100.0,8/9,0,1,1,0,q.,8,9,0.8888888888888888,25.0
185000,Nəriman Nərimanov m.,3,70.0,4/5,0,1,1,0,m.,4,5,0.8,23.333333333333332
169000,Gənclik m.,3,95.0,9/9,0,1,1,0,m.,9,9,1.0,31.666666666666668
112000,Həzi Aslanov m.,2,55.0,5/9,0,1,1,0,m.,5,9,0.5555555555555556,27.5
120000,Memar Əcəmi m.,2,50.0,3/5,0,1,1,0,m.,3,5,0.6,25.0
125000,Nərimanov r.,2,65.0,9/9,0,1,1,0,r.,9,9,1.0,32.5
135000,İnşaatçılar m.,2,45.0,1/5,0,1,1,0,m.,1,5,0.2,22.5
123000,Elmlər Akademiyası m.,2,60.0,2/4,0,1,1,0,m.,2,4,0.5,30.0
750000,İçəri Şəhər m.,5,230.0,3/3,0,1,1,0,m.,3,3,1.0,46.0
170000,Badamdar q.,3,100.0,1/5,0,1,1,0,q.,1,5,0.2,33.333333333333336
120000,Badamdar q.,1,25.0,1/5,0,1,1,0,q.,1,5,0.2,25.0
115000,Nəsimi m.,2,45.0,1/9,0,1,1,0,m.,1,9,0.1111111111111111,22.5
105000,Nəsimi m.,2,55.0,5/9,0,1,1,0,m.,5,9,0.5555555555555556,27.5
163000,Səbail r.,3,94.0,9/9,0,1,1,0,r.,9,9,1.0,31.333333333333332
225000,Sahil m.,2,105.0,4/9,0,1,1,0,m.,4,9,0.4444444444444444,52.5
500000,Səbail r.,5,170.0,3/4,0,1,1,0,r.,3,4,0.75,34.0
100000,20 Yanvar m.,2,40.0,5/5,0,1,1,0,m.,5,5,1.0,20.0
250000,Azadlıq Prospekti m.,5,110.0,4/9,0,1,1,0,m.,4,9,0.4444444444444444,22.0
125000,Memar Əcəmi m.,3,42.0,4/5,0,1,1,0,m.,4,5,0.8,14.0
96000,İnşaatçılar m.,2,32.0,5/5,0,1,1,0,m.,5,5,1.0,16.0
165000,Nizami m.,3,65.0,3/5,0,1,1,0,m.,3,5,0.6,21.666666666666668
130000,Nəriman Nərimanov m.,2,65.0,9/9,0,1,1,0,m.,9,9,1.0,32.5
165000,Azadlıq Prospekti m.,3,80.0,1/9,0,1,1,0,m.,1,9,0.1111111111111111,26.666666666666668
126900,4-cü mikrorayon q.,2,75.0,6/9,0,1,1,0,q.,6,9,0.6666666666666666,37.5
157000,Nəsimi r.,2,57.0,2/5,0,1,1,0,r.,2,5,0.4,28.5
95000,Memar Əcəmi m.,2,30.0,1/5,0,1,1,0,m.,1,5,0.2,15.0
175000,İçəri Şəhər m.,2,35.0,2/2,0,1,1,0,m.,2,2,1.0,17.5
145000,8-ci mikrorayon q.,2,50.0,7/9,0,1,1,0,q.,7,9,0.7777777777777778,25.0
94000,İnşaatçılar m.,2,32.0,3/5,0,1,1,0,m.,3,5,0.6,16.0
149000,Badamdar q.,3,70.0,4/5,0,1,1,0,q.,4,5,0.8,23.333333333333332
160000,İçəri Şəhər m.,3,65.0,2/9,0,1,1,0,m.,2,9,0.2222222222222222,21.666666666666668
92000,7-ci mikrorayon q.,2,33.0,1/5,0,1,1,0,q.,1,5,0.2,16.5
184000,Elmlər Akademiyası m.,3,90.0,3/5,0,1,1,0,m.,3,5,0.6,30.0
153000,Elmlər Akademiyası m.,4,75.0,1/5,0,1,1,0,m.,1,5,0.2,18.75
95000,20 Yanvar m.,2,45.0,4/5,0,1,1,0,m.,4,5,0.8,22.5
95000,Hövsan q.,4,87.0,5/5,0,1,1,0,q.,5,5,1.0,21.75
145000,Memar Əcəmi m.,2,70.0,3/9,0,1,1,0,m.,3,9,0.3333333333333333,35.0
251000,Elmlər Akademiyası m.,3,105.0,2/4,0,1,1,0,m.,2,4,0.5,35.0
107000,Memar Əcəmi m.,2,60.0,5/5,0,1,1,0,m.,5,5,1.0,30.0
117000,Əhmədli m.,2,55.0,1/9,0,1,1,0,m.,1,9,0.1111111111111111,27.5
148000,Nəriman Nərimanov m.,2,42.0,2/5,0,1,1,0,m.,2,5,0.4,21.0
84500,Nəsimi m.,2,42.0,3/5,0,1,1,0,m.,3,5,0.6,21.0
125000,Qaraçuxur q.,3,75.0,5/9,0,1,1,0,q.,5,9,0.5555555555555556,25.0
135000,Neftçilər m.,3,78.0,3/5,0,1,1,0,m.,3,5,0.6,26.0
134000,Nəriman Nərimanov m.,2,46.0,5/5,0,1,1,0,m.,5,5,1.0,23.0
160000,Əhmədli m.,5,110.0,5/5,0,1,1,0,m.,5,5,1.0,22.0
153000,İnşaatçılar m.,3,57.0,3/5,0,1,1,0,m.,3,5,0.6,19.0
178000,Əhmədli m.,5,120.0,7/9,0,1,1,0,m.,7,9,0.7777777777777778,24.0
105000,Memar Əcəmi m.,2,50.0,2/5,0,1,1,0,m.,2,5,0.4,25.0
78000,Dərnəgül m.,1,30.0,2/5,0,1,1,0,m.,2,5,0.4,30.0
260000,Səbail r.,3,90.0,2/5,0,1,1,0,r.,2,5,0.4,30.0
89000,Badamdar q.,2,29.0,2/5,0,1,1,0,q.,2,5,0.4,14.5
94000,İnşaatçılar m.,2,40.0,3/5,0,1,1,0,m.,3,5,0.6,20.0
185000,İçəri Şəhər m.,2,45.0,2/2,0,1,1,0,m.,2,2,1.0,22.5
125000,9-cu mikrorayon q.,2,60.0,1/9,0,1,1,0,q.,1,9,0.1111111111111111,30.0
110000,Memar Əcəmi m.,2,42.0,5/5,0,1,1,0,m.,5,5,1.0,21.0
83500,Memar Əcəmi m.,1,45.0,5/5,0,1,1,0,m.,5,5,1.0,45.0
86000,Yeni Günəşli q.,2,55.0,9/9,0,1,1,0,q.,9,9,1.0,27.5
130000,Əhmədli m.,3,55.0,8/9,0,1,1,0,m.,8,9,0.8888888888888888,18.333333333333332
430000,28 May m.,4,130.0,4/10,0,1,1,0,m.,4,10,0.4,32.5
110000,Memar Əcəmi m.,2,40.0,1/5,0,1,1,0,m.,1,5,0.2,20.0
126000,Köhnə Günəşli q.,3,80.0,6/9,0,1,1,0,q.,6,9,0.6666666666666666,26.666666666666668
97500,Yeni Günəşli q.,2,55.0,5/9,0,1,1,0,q.,5,9,0.5555555555555556,27.5
140000,İnşaatçılar m.,3,65.0,3/5,0,1,1,0,m.,3,5,0.6,21.666666666666668
68000,Badamdar q.,1,30.0,5/5,0,1,1,0,q.,5,5,1.0,30.0
135000,Memar Əcəmi m.,3,75.0,4/5,0,1,1,0,m.,4,5,0.8,25.0
140000,Xalqlar Dostluğu m.,3,80.0,7/9,0,1,1,0,m.,7,9,0.7777777777777778,26.666666666666668
480000,İçəri Şəhər m.,4,185.0,2/3,0,1,1,0,m.,2,3,0.6666666666666666,46.25
200000,Azadlıq Prospekti m.,4,100.0,2/5,0,1,1,0,m.,2,5,0.4,25.0
83000,İnşaatçılar m.,1,30.0,5/5,0,1,1,0,m.,5,5,1.0,30.0
140000,Nəsimi r.,1,65.0,5/8,0,1,1,0,r.,5,8,0.625,65.0
125000,Memar Əcəmi m.,2,65.0,5/9,0,1,1,0,m.,5,9,0.5555555555555556,32.5
245000,Azadlıq Prospekti m.,5,110.0,4/9,0,1,1,0,m.,4,9,0.4444444444444444,22.0
97000,Azadlıq Prospekti m.,2,55.0,2/5,0,1,1,0,m.,2,5,0.4,27.5
75000,Xalqlar Dostluğu m.,2,38.0,3/9,0,1,1,0,m.,3,9,0.3333333333333333,19.0
111000,Dərnəgül m.,2,52.0,4/5,0,1,1,0,m.,4,5,0.8,26.0
580000,Sahil m.,3,110.0,2/5,0,1,1,0,m.,2,5,0.4,36.666666666666664
128000,İnşaatçılar m.,3,70.0,2/5,0,1,1,0,m.,2,5,0.4,23.333333333333332
58500,Nizami m.,1,25.0,1/3,0,1,1,0,m.,1,3,0.3333333333333333,25.0
280000,Şah İsmayıl Xətai m.,3,84.0,4/7,0,1,1,0,m.,4,7,0.5714285714285714,28.0
155000,Nəriman Nərimanov m.,3,72.0,4/4,0,1,1,0,m.,4,4,1.0,24.0
59500,Xətai r.,1,33.0,1/9,0,1,1,0,r.,1,9,0.1111111111111111,33.0
110000,7-ci mikrorayon q.,3,75.0,1/5,0,1,1,0,q.,1,5,0.2,25.0
120000,Qara Qarayev m.,3,85.0,1/5,0,1,1,0,m.,1,5,0.2,28.333333333333332
92000,Memar Əcəmi m.,2,45.0,4/5,0,1,1,0,m.,4,5,0.8,22.5
123000,Neftçilər m.,3,60.0,4/5,0,1,1,0,m.,4,5,0.8,20.0
180000,Nəsimi r.,3,90.0,9/9,0,1,1,0,r.,9,9,1.0,30.0
192000,Şah İsmayıl Xətai m.,3,75.0,2/5,0,1,1,0,m.,2,5,0.4,25.0
108000,Memar Əcəmi m.,2,55.0,3/5,0,1,1,0,m.,3,5,0.6,27.5
112500,Memar Əcəmi m.,3,50.0,5/5,0,1,1,0,m.,5,5,1.0,16.666666666666668
160000,Yasamal q.,3,88.0,2/5,0,1,1,0,q.,2,5,0.4,29.333333333333332
155000,Xalqlar Dostluğu m.,3,80.0,8/9,0,1,1,0,m.,8,9,0.8888888888888888,26.666666666666668
125000,Neftçilər m.,3,50.0,4/5,0,1,1,0,m.,4,5,0.8,16.666666666666668
89000,Memar Əcəmi m.,1,36.0,4/5,0,1,1,0,m.,4,5,0.8,36.0
146000,Memar Əcəmi m.,3,65.0,6/9,0,1,1,0,m.,6,9,0.6666666666666666,21.666666666666668
130000,Memar Əcəmi m.,3,75.0,3/5,0,1,1,0,m.,3,5,0.6,25.0
165000,Əhmədli m.,4,95.0,3/9,0,1,1,0,m.,3,9,0.3333333333333333,23.75
192000,Şah İsmayıl Xətai m.,3,75.0,2/5,0,1,1,0,m.,2,5,0.4,25.0
83000,Memar Əcəmi m.,2,45.0,2/5,0,1,1,0,m.,2,5,0.4,22.5
130000,28 May m.,2,60.0,5/5,0,1,1,0,m.,5,5,1.0,30.0
70000,Səbail r.,2,40.0,2/6,0,1,1,0,r.,2,6,0.3333333333333333,20.0
179000,Əhmədli m.,3,90.0,5/9,0,1,1,0,m.,5,9,0.5555555555555556,30.0
101000,Memar Əcəmi m.,2,55.0,1/5,0,1,1,0,m.,1,5,0.2,27.5
208000,Sahil m.,3,100.0,3/3,0,1,1,0,m.,3,3,1.0,33.333333333333336
111000,20 Yanvar m.,2,55.0,4/5,0,1,1,0,m.,4,5,0.8,27.5
155000,Elmlər Akademiyası m.,4,75.0,1/5,0,1,1,0,m.,1,5,0.2,18.75
100000,Memar Əcəmi m.,2,50.0,5/5,0,1,1,0,m.,5,5,1.0,25.0
120000,Elmlər Akademiyası m.,2,55.0,3/5,0,1,1,0,m.,3,5,0.6,27.5
132000,İnşaatçılar m.,3,70.0,5/5,0,1,1,0,m.,5,5,1.0,23.333333333333332
155000,Həzi Aslanov q.,3,80.0,7/9,0,1,1,0,q.,7,9,0.7777777777777778,26.666666666666668
460000,28 May m.,5,250.0,4/4,0,1,1,0,m.,4,4,1.0,50.0
148000,20 Yanvar m.,3,78.0,15/16,0,1,1,0,m.,15,16,0.9375,26.0
94000,Memar Əcəmi m.,2,56.0,1/5,0,1,1,0,m.,1,5,0.2,28.0
110500,Əhmədli q.,3,65.0,4/5,0,1,1,0,q.,4,5,0.8,21.666666666666668
136000,Memar Əcəmi m.,2,68.0,3/9,0,1,1,0,m.,3,9,0.3333333333333333,34.0
110000,Memar Əcəmi m.,2,55.0,2/5,0,1,1,0,m.,2,5,0.4,27.5
88000,Memar Əcəmi m.,2,46.0,2/5,0,1,1,0,m.,2,5,0.4,23.0
155000,Bakıxanov q.,4,100.0,5/5,0,1,1,0,q.,5,5,1.0,25.0
79500,Yeni Günəşli q.,1,40.0,8/9,0,1,1,0,q.,8,9,0.8888888888888888,40.0
130000,Memar Əcəmi m.,3,50.0,3/5,0,1,1,0,m.,3,5,0.6,16.666666666666668
145000,Memar Əcəmi m.,2,56.0,7/9,0,1,1,0,m.,7,9,0.7777777777777778,28.0
110000,Nəsimi m.,3,65.0,3/5,0,1,1,0,m.,3,5,0.6,21.666666666666668
105000,Memar Əcəmi m.,2,55.0,2/5,0,1,1,0,m.,2,5,0.4,27.5
130000,Gənclik m.,2,50.0,3/5,0,1,1,0,m.,3,5,0.6,25.0
165000,Gənclik m.,3,75.0,2/5,0,1,1,0,m.,2,5,0.4,25.0
130000,Xalqlar Dostluğu m.,2,55.0,2/5,0,1,1,0,m.,2,5,0.4,27.5
204000,İçəri Şəhər m.,3,80.0,3/5,0,1,1,0,m.,3,5,0.6,26.666666666666668
111000,20 Yanvar m.,2,55.0,4/5,0,1,1,0,m.,4,5,0.8,27.5
170000,Nizami m.,2,74.0,6/8,0,1,1,0,m.,6,8,0.75,37.0
116000,7-ci mikrorayon q.,3,110.0,1/5,0,1,1,0,q.,1,5,0.2,36.666666666666664
97000,Memar Əcəmi m.,2,55.0,1/5,0,1,1,0,m.,1,5,0.2,27.5
310000,Sahil m.,2,80.0,2/5,0,1,1,0,m.,2,5,0.4,40.0
165000,Bakıxanov q.,3,82.0,3/5,0,1,1,0,q.,3,5,0.6,27.333333333333332
170000,İçəri Şəhər m.,2,52.0,1/2,0,1,1,0,m.,1,2,0.5,26.0
140000,Azadlıq Prospekti m.,2,65.0,4/9,0,1,1,0,m.,4,9,0.4444444444444444,32.5
154000,Nəriman Nərimanov m.,3,80.0,4/4,0,1,1,0,m.,4,4,1.0,26.666666666666668
450000,Sahil m.,3,130.0,2/3,0,1,1,0,m.,2,3,0.6666666666666666,43.333333333333336
153700,Qara Qarayev m.,3,70.0,3/5,0,1,1,0,m.,3,5,0.6,23.333333333333332
113000,Xalqlar Dostluğu m.,3,55.0,3/5,0,1,1,0,m.,3,5,0.6,18.333333333333332
137000,Azadlıq Prospekti m.,2,55.0,8/9,0,1,1,0,m.,8,9,0.8888888888888888,27.5
83000,Memar Əcəmi m.,1,40.0,5/5,0,1,1,0,m.,5,5,1.0,40.0
139000,Azadlıq Prospekti m.,2,65.0,4/9,0,1,1,0,m.,4,9,0.4444444444444444,32.5
100000,Nəriman Nərimanov m.,1,36.0,4/5,0,1,1,0,m.,4,5,0.8,36.0
120000,Elmlər Akademiyası m.,2,45.0,3/5,0,1,1,0,m.,3,5,0.6,22.5
116000,Əhmədli q.,2,60.0,6/9,0,1,1,0,q.,6,9,0.6666666666666666,30.0
165000,Neftçilər m.,4,90.0,8/9,0,1,1,0,m.,8,9,0.8888888888888888,22.5
188900,Nəriman Nərimanov m.,3,80.0,5/5,0,1,1,0,m.,5,5,1.0,26.666666666666668
150000,Yasamal r.,3,80.0,5/5,0,1,1,0,r.,5,5,1.0,26.666666666666668
320000,Yasamal r.,6,165.0,5/6,0,1,1,0,r.,5,6,0.8333333333333334,27.5
127000,Həzi Aslanov m.,3,80.0,9/9,0,1,1,0,m.,9,9,1.0,26.666666666666668
139000,Nəsimi r.,1,55.0,5/8,0,1,1,0,r.,5,8,0.625,55.0
125000,Memar Əcəmi m.,3,70.0,5/5,0,1,1,0,m.,5,5,1.0,23.333333333333332
260000,Səbail r.,3,125.0,4/5,0,1,1,0,r.,4,5,0.8,41.666666666666664
94000,Elmlər Akademiyası m.,1,32.0,4/5,0,1,1,0,m.,4,5,0.8,32.0
150000,Xətai r.,3,80.0,7/9,0,1,1,0,r.,7,9,0.7777777777777778,26.666666666666668
170000,Elmlər Akademiyası m.,3,70.0,1/5,0,1,1,0,m.,1,5,0.2,23.333333333333332
78000,Dərnəgül m.,1,35.0,2/5,0,1,1,0,m.,2,5,0.4,35.0
360000,İçəri Şəhər m.,3,63.0,3/3,0,1,1,0,m.,3,3,1.0,21.0
88000,20 Yanvar m.,2,32.0,5/5,0,1,1,0,m.,5,5,1.0,16.0
160000,Yasamal q.,3,88.0,2/5,0,1,1,0,q.,2,5,0.4,29.333333333333332
112000,Nəriman Nərimanov m.,2,58.0,3/5,0,1,1,0,m.,3,5,0.6,29.0
160000,20 Yanvar m.,4,95.0,9/9,0,1,1,0,m.,9,9,1.0,23.75
86000,Badamdar q.,2,54.0,2/5,0,1,1,0,q.,2,5,0.4,27.0
180000,Sahil m.,3,60.0,3/4,0,1,1,0,m.,3,4,0.75,20.0
100000,Memar Əcəmi m.,2,47.0,5/5,0,1,1,0,m.,5,5,1.0,23.5
129800,Memar Əcəmi m.,3,75.0,3/5,0,1,1,0,m.,3,5,0.6,25.0
495000,Sahil m.,4,170.0,4/4,0,1,1,0,m.,4,4,1.0,42.5
125000,Həzi Aslanov m.,2,65.0,5/9,0,1,1,0,m.,5,9,0.5555555555555556,32.5
188000,Sahil m.,2,47.0,4/4,0,1,1,0,m.,4,4,1.0,23.5
142900,7-ci mikrorayon q.,3,96.0,5/5,0,1,1,0,q.,5,5,1.0,32.0
190000,Nəriman Nərimanov m.,3,80.0,5/5,0,1,1,0,m.,5,5,1.0,26.666666666666668
130000,Bakıxanov q.,4,92.0,5/5,0,1,1,0,q.,5,5,1.0,23.0
230000,Elmlər Akademiyası m.,3,105.0,5/9,0,1,1,0,m.,5,9,0.5555555555555556,35.0
165000,Nərimanov r.,2,64.0,5/5,0,1,1,0,r.,5,5,1.0,32.0
93000,Badamdar q.,2,50.0,5/5,0,1,1,0,q.,5,5,1.0,25.0
125000,Sabunçu r.,3,73.0,4/5,0,1,1,0,r.,4,5,0.8,24.333333333333332
112000,20 Yanvar m.,3,90.0,9/9,0,1,1,0,m.,9,9,1.0,30.0
470000,Sahil m.,4,170.0,4/5,0,1,1,0,m.,4,5,0.8,42.5
120000,Həzi Aslanov m.,3,80.0,4/5,0,1,1,0,m.,4,5,0.8,26.666666666666668
85000,Sahil m.,1,24.0,2/2,0,1,1,0,m.,2,2,1.0,24.0
105000,Gənclik m.,2,56.0,3/5,0,1,1,0,m.,3,5,0.6,28.0
180000,7-ci mikrorayon q.,4,100.0,1/5,0,1,1,0,q.,1,5,0.2,25.0
135000,İnşaatçılar m.,2,50.0,2/5,0,1,1,0,m.,2,5,0.4,25.0
115000,Memar Əcəmi m.,2,48.0,2/5,0,1,1,0,m.,2,5,0.4,24.0
128000,Nəsimi r.,2,47.0,5/5,0,1,1,0,r.,5,5,1.0,23.5
92500,Həzi Aslanov q.,2,60.0,9/9,0,1,1,0,q.,9,9,1.0,30.0
140000,Əhmədli q.,4,100.0,4/9,0,1,1,0,q.,4,9,0.4444444444444444,25.0
215000,Nəsimi r.,3,125.0,1/4,0,1,1,0,r.,1,4,0.25,41.666666666666664
80000,Memar Əcəmi m.,1,30.0,3/5,0,1,1,0,m.,3,5,0.6,30.0
133000,İnşaatçılar m.,4,100.0,5/9,0,1,1,0,m.,5,9,0.5555555555555556,25.0
120000,Buzovna q.,4,90.0,6/9,0,1,1,0,q.,6,9,0.6666666666666666,22.5
95000,Nəsimi m.,2,60.0,1/5,0,1,1,0,m.,1,5,0.2,30.0
630000,İçəri Şəhər m.,3,75.0,3/3,0,1,1,0,m.,3,3,1.0,25.0
133000,Həzi Aslanov m.,3,80.0,9/9,0,1,1,0,m.,9,9,1.0,26.666666666666668
160000,Sabunçu r.,3,80.0,5/9,0,1,1,0,r.,5,9,0.5555555555555556,26.666666666666668
93000,Badamdar q.,2,50.0,5/5,0,1,1,0,q.,5,5,1.0,25.0
77000,Xətai r.,2,57.0,2/3,0,1,1,0,r.,2,3,0.6666666666666666,28.5
80000,Dərnəgül m.,2,48.0,2/5,0,1,1,0,m.,2,5,0.4,24.0
119000,Bakıxanov q.,3,75.0,9/9,0,1,1,0,q.,9,9,1.0,25.0
120000,Neftçilər m.,3,65.0,5/5,0,1,1,0,m.,5,5,1.0,21.666666666666668
94000,İnşaatçılar m.,2,35.0,3/5,0,1,1,0,m.,3,5,0.6,17.5
120000,Memar Əcəmi m.,2,60.0,2/5,0,1,1,0,m.,2,5,0.4,30.0
92000,Memar Əcəmi m.,2,35.0,4/5,0,1,1,0,m.,4,5,0.8,17.5
97000,Memar Əcəmi m.,2,43.0,4/5,0,1,1,0,m.,4,5,0.8,21.5
145000,28 May m.,2,60.0,3/3,0,1,1,0,m.,3,3,1.0,30.0
180000,Sahil m.,3,60.0,3/4,0,1,1,0,m.,3,4,0.75,20.0
121000,Əhmədli m.,2,58.0,2/9,0,1,1,0,m.,2,9,0.2222222222222222,29.0
98000,7-ci mikrorayon q.,2,50.0,4/5,0,1,1,0,q.,4,5,0.8,25.0
90000,Bakıxanov q.,2,50.0,5/5,0,1,1,0,q.,5,5,1.0,25.0
135000,İnşaatçılar m.,2,65.0,1/9,0,1,1,0,m.,1,9,0.1111111111111111,32.5
112000,Memar Əcəmi m.,2,60.0,1/5,0,1,1,0,m.,1,5,0.2,30.0
155000,Nəriman Nərimanov m.,2,70.0,7/10,0,1,1,0,m.,7,10,0.7,35.0
200000,Xalqlar Dostluğu m.,4,100.0,3/9,0,1,1,0,m.,3,9,0.3333333333333333,25.0
169000,Nərimanov r.,3,80.0,2/5,0,1,1,0,r.,2,5,0.4,26.666666666666668
132900,Həzi Aslanov m.,3,79.0,9/9,0,1,1,0,m.,9,9,1.0,26.333333333333332
115000,Memar Əcəmi m.,2,47.0,5/5,0,1,1,0,m.,5,5,1.0,23.5
98000,Nizami r.,2,45.0,1/5,0,1,1,0,r.,1,5,0.2,22.5
135000,8-ci mikrorayon q.,2,60.0,7/9,0,1,1,0,q.,7,9,0.7777777777777778,30.0
355000,28 May m.,3,100.0,2/4,0,1,1,0,m.,2,4,0.5,33.333333333333336
110000,Memar Əcəmi m.,3,55.0,3/5,0,1,1,0,m.,3,5,0.6,18.333333333333332
140000,Binəqədi r.,2,60.0,4/9,0,1,1,0,r.,4,9,0.4444444444444444,30.0
160000,Sabunçu r.,4,85.0,3/5,0,1,1,0,r.,3,5,0.6,21.25
105000,Həzi Aslanov m.,3,80.0,9/9,0,1,1,0,m.,9,9,1.0,26.666666666666668
152000,İçəri Şəhər m.,2,50.0,4/5,0,1,1,0,m.,4,5,0.8,25.0
100000,İçəri Şəhər m.,2,50.0,1/1,0,1,1,0,m.,1,1,1.0,25.0
240000,İçəri Şəhər m.,5,140.0,1/3,0,1,1,0,m.,1,3,0.3333333333333333,28.0
235000,İçəri Şəhər m.,4,100.0,2/2,0,1,1,0,m.,2,2,1.0,25.0
91999,Memar Əcəmi m.,2,40.0,4/5,0,1,1,0,m.,4,5,0.8,20.0
147000,Əhmədli m.,3,80.0,7/9,0,1,1,0,m.,7,9,0.7777777777777778,26.666666666666668
108000,Gənclik m.,2,40.0,3/4,0,1,1,0,m.,3,4,0.75,20.0
65000,Binəqədi q.,3,80.0,5/5,0,1,1,0,q.,5,5,1.0,26.666666666666668
300000,İçəri Şəhər m.,3,135.0,5/5,0,1,1,0,m.,5,5,1.0,45.0
170000,28 May m.,3,75.0,4/4,0,1,1,0,m.,4,4,1.0,25.0
240000,Gənclik m.,5,90.0,2/5,0,1,1,0,m.,2,5,0.4,18.0
144000,Xalqlar Dostluğu m.,3,75.0,7/9,0,1,1,0,m.,7,9,0.7777777777777778,25.0
1200000,Səbail r.,6,250.0,2/4,0,1,1,0,r.,2,4,0.5,41.666666666666664
95000,İnşaatçılar m.,1,35.0,2/5,0,1,1,0,m.,2,5,0.4,35.0
225000,Nəriman Nərimanov m.,3,86.0,1/5,0,1,1,0,m.,1,5,0.2,28.666666666666668
115000,İnşaatçılar m.,3,60.0,1/3,0,1,1,0,m.,1,3,0.3333333333333333,20.0
145000,Nəriman Nərimanov m.,3,70.0,1/5,0,1,1,0,m.,1,5,0.2,23.333333333333332
155000,Memar Əcəmi m.,3,78.0,8/9,0,1,1,0,m.,8,9,0.8888888888888888,26.0
140000,28 May m.,3,80.0,9/9,0,1,1,0,m.,9,9,1.0,26.666666666666668
185000,Nəriman Nərimanov m.,3,65.0,3/5,0,1,1,0,m.,3,5,0.6,21.666666666666668
200000,Elmlər Akademiyası m.,3,85.0,1/9,0,1,1,0,m.,1,9,0.1111111111111111,28.333333333333332
174000,Yasamal r.,3,120.0,9/9,0,1,1,0,r.,9,9,1.0,40.0
123000,Xətai r.,3,65.0,2/9,0,1,1,0,r.,2,9,0.2222222222222222,21.666666666666668
75000,7-ci mikrorayon q.,1,38.0,5/5,0,1,1,0,q.,5,5,1.0,38.0
125000,Nəriman Nərimanov m.,2,55.0,5/5,0,1,1,0,m.,5,5,1.0,27.5
96000,Azadlıq Prospekti m.,2,48.0,5/5,0,1,1,0,m.,5,5,1.0,24.0
192000,Sahil m.,3,90.0,4/4,0,1,1,0,m.,4,4,1.0,30.0
192000,Şah İsmayıl Xətai m.,3,72.0,2/5,0,1,1,0,m.,2,5,0.4,24.0
85000,Biləcəri q.,3,70.0,1/2,0,1,1,0,q.,1,2,0.5,23.333333333333332
